ope_id,school,state,zip_code,school_type,dl_sub_num,dl_sub_dollars,unsub_ug_num,unsub_ug_dollars,unsub_grad_num,unsub_grad_dollars,parent_plus_num,parent_plus_dollars,grad_plus_num,grad_plus_dollars
1313200,INTERNATIONAL COLLEGE OF BROADCASTING,OH,454311898,Proprietary,32,103993,29,125228,0,0,0,0,0,0
1318900,CONTINENTAL ACADEMIE OF HAIR DESIGN,NH,30513754,Proprietary,8,23900,8,14765,0,0,2,18225,0,0
1320800,BAPTIST BIBLE COLLEGE,MO,658033498,Private-Nonprofit,56,219264,47,152686,5,56005,8,46045,0,0
1321400,ROXBOROUGH MEMORIAL HOSPITAL,PA,191281737,Proprietary,101,371700,117,630233,0,0,4,35000,0,0
1321800,M.J. MURPHY BEAUTY COLLEGE,MI,488582502,Proprietary,1,3500,1,3000,0,0,0,0,0,0
1323100,UNIVERSITY OF HOUSTON - VICTORIA,TX,779015731,Public,1148,4378693,1054,5055012,397,5420753,19,149795,7,68252
1323200,ACADEMY OF HAIR DESIGN,NV,891461617,Proprietary,31,79267,25,84033,0,0,1,1994,0,0
1324000,LYTLE'S REDWOOD EMPIRE BEAUTY COLLEGE,CA,954037757,Proprietary,12,39945,11,29345,0,0,1,3998,0,0
1326300,SOUTH HILLS SCHOOL OF BUSINESS & TECHNOLOGY,PA,168014516,Proprietary,402,1521216,411,1607058,0,0,91,987214,0,0
2050300,ACADEMY COLLEGE,MN,554311411,Proprietary,39,121375,39,170330,0,0,7,142910,0,0
2052000,BRIGHTWOOD COLLEGE,OH,454391516,Proprietary,32,85061,32,109129,0,0,0,0,0,0
2052200,BLACK RIVER TECHNICAL COLLEGE,AR,724550468,Public,329,1123122,285,923555,0,0,0,0,0,0
2052400,UNIVERSITY OF CAMBRIDGE - DARWIN COLLEGE,,CB3   9EU,Foreign-Public,0,0,0,0,2,41000,0,0,2,152926
2053000,LIBERTY UNIVERSITY,VA,245152269,Private-Nonprofit,18308,72979081,19289,88784732,7687,117515298,1516,23591667,479,8418634
2053300,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,,22830,Foreign-Private,0,0,0,0,5,62500,0,0,0,0
2053700,EASTWICK COLLEGE,NJ,74462546,Proprietary,181,590703,166,760286,0,0,16,155684,0,0
2054300,TRUMBULL BUSINESS COLLEGE,OH,444843250,Proprietary,54,134071,55,211260,0,0,0,0,0,0
2054900,MARINELLO SCHOOL OF BEAUTY,CA,926304748,Proprietary,80,169884,63,144792,0,0,11,46423,0,0
2055200,HARRINGTON COLLEGE OF DESIGN,IL,606051900,Proprietary,10,26290,11,50415,27,372190,0,0,2,21109
2055400,BOSSIER PARISH COMMUNITY COLLEGE,LA,711110000,Public,2428,8023989,2357,10133955,0,0,29,152085,0,0
2055500,DELTA SCHOOL OF BUSINESS AND TECHNOLOGY,LA,706014334,Proprietary,32,113389,31,145719,0,0,1,4000,0,0
2056400,CAPRI COSMETOLOGY LEARNING CENTER,NY,109544915,Proprietary,20,54027,25,107841,0,0,9,58647,0,0
2056500,MITCHELL'S HAIR STYLING ACADEMY,NC,278938612,Proprietary,2,4668,4,20668,0,0,5,48092,0,0
2060300,MIAT COLLEGE OF TECHNOLOGY,MI,481882533,Proprietary,156,459772,165,581952,0,0,48,402212,0,0
2060900,BROWN COLLEGE OF COURT REPORTING,GA,303092823,Proprietary,57,163310,0,0,0,0,0,0,0,0
2061000,VENUS BEAUTY ACADEMY,PA,190791501,Proprietary,19,45720,19,59080,0,0,1,9600,0,0
2061800,ROMAN ACADEMY OF BEAUTY CULTURE,NJ,75062516,Proprietary,2,7000,2,10000,0,0,0,0,0,0
2063000,MONTSERRAT COLLEGE OF ART,MA,19154508,Private-Nonprofit,268,1161341,284,837348,0,0,62,1188579,0,0
2063500,COASTLINE COMMUNITY COLLEGE,CA,927082597,Public,145,514046,125,593631,0,0,1,6000,0,0
2063700,SHERMAN COLLEGE OF STRAIGHT CHIROPRACTIC,SC,293167251,Private-Nonprofit,0,0,0,0,136,3743830,0,0,73,577163
2065300,PRESCOTT COLLEGE,AZ,863012990,Private-Nonprofit,198,800073,193,858702,238,4101205,17,222316,63,744884
2065700,CALIFORNIA BEAUTY COLLEGE,CA,953541190,Proprietary,15,41584,8,25354,0,0,1,3536,0,0
2066100,OHIO STATE COLLEGE OF BARBER STYLING,OH,432131301,Proprietary,34,94058,29,83132,0,0,0,0,0,0
2066200,"NEW SCHOOL, THE",NY,100118603,Private-Nonprofit,1826,7629774,1769,6039799,1160,21552501,484,14007706,470,10842410
2068100,ADLER UNIVERSITY,IL,606027298,Private-Nonprofit,0,0,0,0,723,18587419,0,0,537,17195570
2068200,COX COLLEGE,MO,658021988,Private-Nonprofit,389,1412425,401,1957654,68,1234678,14,127111,14,151893
2069300,VATTEROTT COLLEGE,IL,623055938,Proprietary,173,433030,168,578384,0,0,11,76823,0,0
2070500,CONCORDIA UNIVERSITY,CA,926123203,Private-Nonprofit,856,3810376,935,3448739,461,7279885,202,4106106,11,102382
2073300,GALLIA JACKSON VINTON JOINT SCHOOL ADULT EDUCATION,OH,456740000,Public,22,57495,15,42347,0,0,0,0,0,0
2073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT BATESVILLE,AR,725030000,Public,184,610644,142,476844,0,0,0,0,0,0
2073900,WOR-WIC COMMUNITY COLLEGE,MD,218041486,Public,15,26250,13,21000,0,0,4,34822,0,0
2074000,BRANFORD HALL CAREER INSTITUTE,CT,64059811,Proprietary,490,852949,456,1100109,0,0,22,86310,0,0
2074400,ILLINOIS EASTERN COMMUNITY COLLEGES -FRONTIER COMMUNITY COLLEGE,IL,628372601,Public,26,100194,8,19758,0,0,0,0,0,0
2074600,SOUTH ARKANSAS COMMUNITY COLLEGE,AR,717317010,Public,325,963195,230,807075,0,0,0,0,0,0
2074800,LIFE UNIVERSITY,GA,300602996,Private-Nonprofit,273,1001729,286,1287956,1526,44393997,33,579905,1036,13956331
2075300,UNIVERSITY OF ARKANSAS - PULASKI TECHNICAL COLLEGE,AR,721183347,Public,3594,11044899,1825,6770027,0,0,7,38942,0,0
2075700,BRIARCLIFFE COLLEGE,NY,117143545,Proprietary,655,2266997,597,2311249,0,0,92,705223,0,0
2075800,SOUTHERN CALIFORNIA INSTITUTE OF ARCHITECTURE (THE),CA,900131829,Private-Nonprofit,67,310062,60,281755,75,1500210,25,826493,68,2278551
2077100,MILWAUKEE INSTITUTE OF ART & DESIGN,WI,532026003,Private-Nonprofit,405,1627865,430,1488595,0,0,98,1375812,0,0
2077400,NORTH LAKE COLLEGE,TX,750383899,Public,311,995909,318,1332441,0,0,0,0,0,0
2078000,SACRED HEART SEMINARY AND SCHOOL OF THEOLOGY,WI,531320000,Private-Nonprofit,0,0,0,0,1,7411,0,0,0,0
2078800,COLLECTIV HAIR DRESSING ACADEMY,UT,840473022,Proprietary,3,10500,2,4000,0,0,0,0,0,0
2078900,ART INSTITUTE OF COLORADO (THE),CO,802032172,Proprietary,415,1291947,430,1682021,0,0,54,533372,0,0
2079400,EMPIRE BEAUTY SCHOOL,MA,17025232,Proprietary,171,418519,173,610396,0,0,27,157323,0,0
2079700,COLLEGE OF HAIR DESIGN,NE,685082199,Proprietary,37,100765,40,135898,0,0,7,25674,0,0
2081400,ARLINGTON BAPTIST UNIVERSITY,TX,760123425,Private-Nonprofit,94,385384,101,427220,8,92750,12,123881,0,0
2082400,UNIVERSITY OF CAMBRIDGE - QUEEN'S COLLEGE,,CB3   9ET,Foreign-Public,0,0,0,0,1,20500,0,0,0,0
2083600,BRIGHTWOOD COLLEGE,MD,207052698,Proprietary,23,61499,22,91544,0,0,1,10357,0,0
2083900,NORTHERN NEW MEXICO COLLEGE,NM,875300000,Public,69,260259,32,123075,0,0,0,0,0,0
2084800,RAVENSCROFT BEAUTY COLLEGE,IN,468354132,Proprietary,21,50987,23,93638,0,0,0,0,0,0
2086400,MARINELLO SCHOOL OF BEAUTY,CA,950504808,Proprietary,84,202747,69,162935,0,0,9,24516,0,0
2087000,OZARKA COLLEGE,AR,725560010,Public,222,437118,178,389139,0,0,0,0,0,0
2087600,CONCORDIA THEOLOGICAL SEMINARY,IN,468254996,Private-Nonprofit,0,0,1,10000,78,1109086,0,0,3,38811
2087900,OXFORD BROOKES UNIVERSITY,,OX3   0BP,Foreign-Public,11,50500,12,44750,39,739238,6,190507,28,1106877
2089600,CONCORDE CAREER INSTITUTE,FL,322566905,Proprietary,149,424400,150,667121,0,0,17,141271,0,0
2090300,CAPRI COLLEGE,IA,524040000,Proprietary,35,105592,31,66715,0,0,11,46603,0,0
2090700,CLEVELAND UNIVERSITY-KANSAS CITY,KS,662101613,Private-Nonprofit,16,63750,14,59274,193,5836595,0,0,49,883791
2091200,ELEGANCE INTERNATIONAL,CA,900286106,Proprietary,59,149743,58,211571,0,0,13,144727,0,0
2091700,BRIGHTWOOD COLLEGE,CA,921231509,Proprietary,24,58393,22,47075,0,0,1,5135,0,0
2092100,MASSACHUSETTS SCHOOL OF BARBERING,MA,21695058,Proprietary,1,500,1,334,0,0,0,0,0,0
2092300,EASTWICK COLLEGE - NUTLEY CAMPUS,NJ,71109802,Proprietary,91,278475,94,312620,0,0,13,93379,0,0
2092400,RIDLEY-LOWELL SCHOOL OF BUSINESS,NY,139013190,Proprietary,13,30750,13,45958,0,0,0,0,0,0
2093700,LONG ISLAND BUSINESS INSTITUTE,NY,113542997,Proprietary,2,8000,1,3000,0,0,0,0,0,0
2094100,BEN-GURION UNIVERSITY OF THE NEGEV,,8410501,Foreign-Public,0,0,0,0,33,665750,0,0,29,1010409
2095500,UNIVERSITY OF LONDON - LONDON BUSINESS SCHOOL,,NW1 4SA,Foreign-Public,0,0,0,0,32,645010,0,0,24,1201059
2096100,FIELDING GRADUATE UNIVERSITY,CA,931053814,Private-Nonprofit,0,0,0,0,287,5900549,0,0,97,1897476
2097300,HASTINGS BEAUTY SCHOOL,MN,550331205,Proprietary,4,13740,4,16300,0,0,0,0,0,0
2098300,WESTERN TECHNICAL COLLEGE,TX,799272105,Proprietary,329,992997,291,1063127,0,0,35,253418,0,0
2098800,UNIVERSITY OF PHOENIX,AZ,852822371,Proprietary,14867,50892763,14007,66924254,3241,43962461,41,462469,51,568951
2099200,AMERICAN CONSERVATORY THEATER FOUNDATION,CA,941085800,Private-Nonprofit,1,3500,1,6000,24,451581,0,0,13,166633
2099500,CENTRAL COMMUNITY COLLEGE,NE,688017299,Public,779,2204077,476,1332360,0,0,21,94263,0,0
2099700,ROSS MEDICAL EDUCATION CENTER,MI,485071234,Proprietary,179,554648,175,835935,0,0,2,6474,0,0
2100000,UNIVERSIDAD POLITECNICA DE PUERTO RICO,PR,9185955,Private-Nonprofit,1469,6005213,750,3364802,372,3878213,5,40000,0,0
2100200,BROOKHAVEN COLLEGE,TX,752444997,Public,293,964197,312,1319747,0,0,0,0,0,0
2100300,MED-ASSIST SCHOOL OF HAWAII,HI,968134322,Proprietary,1,3500,3,14250,0,0,1,6070,0,0
2100500,UNIVERSAL TECHNICAL INSTITUTE,AZ,850279969,Proprietary,1204,3873251,1168,4315795,0,0,522,4796804,0,0
2100600,CARRINGTON COLLEGE,AZ,850154096,Proprietary,484,1567573,495,2212279,0,0,64,429956,0,0
2101000,NORTHWEST COLLEGE SCHOOL OF BEAUTY,OR,970867702,Proprietary,98,301391,96,380953,0,0,1,2746,0,0
2101900,ROEHAMPTON UNIVERSITY,,SW15 5PJ,Foreign-Public,19,80500,19,46000,39,785500,7,218475,26,584225
2102100,KINGSWOOD UNIVERSITY,,E4E 5L2,Foreign-Private,30,136170,37,143330,0,0,6,46500,0,0
2103700,CAPRI INSTITUTE OF HAIR DESIGN,NJ,76523901,Proprietary,17,46749,20,63826,0,0,2,11800,0,0
2104000,HARRIS SCHOOL OF BUSINESS,NJ,80022983,Proprietary,163,365845,163,575996,0,0,13,69149,0,0
2104400,SPA TECH INSTITUTE,ME,40930000,Proprietary,16,35202,17,51940,0,0,2,6273,0,0
2104900,SUMNER COLLEGE,OR,972247157,Proprietary,44,112230,50,193137,0,0,3,14201,0,0
2105300,EVERGREEN BEAUTY AND BARBER COLLEGE,WA,980073722,Proprietary,3,7876,3,10498,0,0,0,0,0,0
2105900,BRITTANY BEAUTY ACADEMY,NY,112095409,Proprietary,7,22483,8,38219,0,0,2,2219,0,0
2106100,COLLEGE OF COSMETOLOGY,OR,976013233,Proprietary,3,11691,2,4082,0,0,0,0,0,0
2106400,O'MORE COLLEGE OF DESIGN,TN,370642816,Private-Nonprofit,53,188838,60,235072,0,0,15,255998,0,0
2106600,AMERICAN INSTITUTE,CT,61101922,Proprietary,283,739247,245,836028,0,0,26,132113,0,0
2106700,TRINITY LUTHERAN COLLEGE,WA,982013569,Private-Nonprofit,83,331482,83,318158,0,0,11,121790,0,0
2107300,PENNSYLVANIA ACADEMY OF THE FINE ARTS,PA,191021424,Private-Nonprofit,90,424216,95,417786,60,1170765,12,304711,44,1046983
2107700,TRUCKEE MEADOWS COMMUNITY COLLEGE,NV,895123999,Public,721,2452369,638,2527019,0,0,3,26500,0,0
2107800,UNIVERSITY OF HAWAII - WEST OAHU,HI,967074507,Public,521,2087675,447,2225123,0,0,4,30250,0,0
2108600,LONDON ACADEMY OF MUSIC & DRAMATIC ART,,W14 9DA,Foreign-Private,11,46500,11,38000,18,369000,7,245475,12,439088
2108800,WARDS CORNER BEAUTY ACADEMY,VA,235053700,Proprietary,14,33691,10,49705,0,0,0,0,0,0
2110200,COLUMBIA COLLEGE HOLLYWOOD,CA,913561411,Private-Nonprofit,39,138851,39,160268,0,0,8,154126,0,0
2110700,CLEVELAND INSTITUTE OF DENTAL - MEDICAL ASSISTANTS,OH,441152285,Proprietary,64,201247,62,300491,0,0,8,47281,0,0
2110800,CALIFORNIA COLLEGE SAN DIEGO,CA,921111009,Proprietary,236,827734,223,899155,0,0,9,42291,0,0
2111600,SOVAH HEALTH SCHOOL OF HEALTH PROFESSIONS,VA,245412922,Proprietary,8,32485,7,33515,0,0,0,0,0,0
2112200,GREAT LAKES INSTITUTE OF TECHNOLOGY,PA,165092482,Proprietary,102,276436,99,319069,0,0,11,48666,0,0
2112300,RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE,CT,63205548,Proprietary,91,246658,101,327674,0,0,3,29549,0,0
2112700,"NORTH HAVEN ACADEMY, LLC",CT,64733108,Proprietary,4,11308,4,16033,0,0,3,40086,0,0
2113600,AMERICAN INTERCONTINENTAL UNIVERSITY,IL,601732007,Proprietary,3718,10812166,3593,14892174,517,6311365,30,228119,2,9852
2114200,JOHNSON COLLEGE,PA,185081495,Private-Nonprofit,293,1039097,308,1019632,0,0,53,526889,0,0
2115900,UNIVERSITY OF PORTSMOUTH,,PO1 2UP,Foreign-Public,3,11500,3,10000,5,101000,2,57245,1,3500
2116000,SANFORD-BROWN COLLEGE,TX,770428900,Proprietary,62,184015,58,236107,0,0,1,7113,0,0
2116300,PUEBLO COMMUNITY COLLEGE,CO,810041499,Public,1354,4426404,534,2352151,0,0,7,41812,0,0
2116900,UPPER VALLEY JOINT VOCATIONAL SCHOOL,OH,453569237,Public,13,29290,14,38313,0,0,1,3673,0,0
2117100,ART INSTITUTE OF HOUSTON (THE),TX,770277311,Proprietary,1268,4019647,1248,4888486,0,0,270,2968392,0,0
2117300,GREAT OAKS CAREER CAMPUSES-SCARLET OAKS,OH,452411581,Public,151,481237,147,699738,0,0,26,182154,0,0
2117400,BECK SCHOOL OF PRACTICAL NURSING,IL,622783368,Public,42,123153,37,156731,0,0,1,3800,0,0
2117500,NAROPA UNIVERSITY,CO,803026697,Private-Nonprofit,203,805487,187,806173,346,6680520,40,716040,244,3345893
2117800,AVEDA INSTITUTE LAFAYETTE,LA,705033246,Proprietary,6,16075,10,32884,0,0,0,0,0,0
2118000,LEVITTOWN BEAUTY ACADEMY,PA,190541713,Proprietary,16,34374,16,25448,0,0,2,11600,0,0
2119100,MISSION COLLEGE,CA,950541897,Public,24,83904,21,78407,0,0,0,0,0,0
2119300,PENNSYLVANIA ACADEMY OF COSMETOLOGY ARTS & SCIENCES,PA,159041440,Proprietary,11,24449,11,44515,0,0,3,23200,0,0
2120600,SAYBROOK UNIVERSITY,CA,946121928,Private-Nonprofit,0,0,0,0,290,4853783,0,0,254,6648261
2120700,SAN JOAQUIN VALLEY COLLEGE,CA,932919283,Proprietary,754,2635542,744,3578454,0,0,76,569783,0,0
2121100,MIDWEST INSTITUTE,MO,630262023,Proprietary,9,27950,8,34033,0,0,0,0,0,0
2122000,NEW ENGLAND HAIR ACADEMY,MA,21485118,Proprietary,0,0,0,0,0,0,5,51614,0,0
2123200,AVEDA INSTITUTE,MN,554141004,Proprietary,109,307215,121,345713,0,0,12,133925,0,0
2124000,ORANGE ULSTER BOCES SCHOOL OF PRACTICAL NURSING,NY,109242410,Public,22,62760,23,93740,0,0,1,3450,0,0
2124400,UNIVERSITY OF SPA & COSMETOLOGY ARTS,IL,627040000,Proprietary,11,29294,12,43385,0,0,2,8874,0,0
2125000,CAREER ACADEMY OF BEAUTY,CA,928452032,Proprietary,24,62570,22,76749,0,0,1,2602,0,0
2125200,MARGARET H. ROLLINS SCHOOL OF NURSING AT BEEBE MEDICAL CENTER,DE,199581462,Private-Nonprofit,13,41150,12,36249,0,0,0,0,0,0
2125300,NASHVILLE COLLEGE OF MEDICAL CAREERS,TN,371152120,Proprietary,17,46804,17,83977,0,0,0,0,0,0
2125500,CIRCLE IN THE SQUARE THEATRE SCHOOL,NY,100196795,Private-Nonprofit,21,83500,26,126500,0,0,10,294030,0,0
2125600,MICHIGAN COLLEGE OF BEAUTY-TROY,MI,480835210,Proprietary,16,40925,19,58632,0,0,0,0,0,0
2126300,MADISON ONEIDA BOCES PRACTICAL NURSING PROGRAM,NY,134783526,Public,15,47750,15,81290,0,0,1,9428,0,0
2126500,ENID BEAUTY COLLEGE,OK,737034767,Proprietary,8,17450,1,1700,0,0,0,0,0,0
2127400,YTI CAREER INSTITUTE,PA,174029017,Proprietary,423,1228255,397,1306535,0,0,67,520326,0,0
2128200,BRIDGES BEAUTY COLLEGE,CA,923953821,Proprietary,13,34525,7,12640,0,0,0,0,0,0
2128300,INSTITUTE FOR BUSINESS & TECHNOLOGY,CA,950511303,Proprietary,117,338856,123,560383,0,0,9,55877,0,0
2131600,PENNCO TECH,NJ,80129961,Proprietary,194,489409,193,558456,0,0,45,301388,0,0
2132300,FORTIS INSTITUTE,NJ,74707041,Proprietary,207,555609,200,660931,0,0,62,357186,0,0
2134500,LA' JAMES INTERNATIONAL COLLEGE,IA,528063452,Proprietary,19,53016,18,69466,0,0,0,0,0,0
2134800,OLD TOWN BARBER  COLLEGE,KS,672111693,Proprietary,12,35250,12,39333,0,0,3,3450,0,0
2136600,WISCONSIN LUTHERAN COLLEGE,WI,532264626,Private-Nonprofit,592,2424171,638,2195274,44,398175,101,1121877,0,0
2137000,ROB ROY ACADEMY,MA,27803121,Proprietary,2,5250,2,4037,0,0,1,4600,0,0
2137100,BLACK HILLS BEAUTY COLLEGE,SD,577012718,Proprietary,15,58013,13,33116,0,0,1,6445,0,0
2137200,MASSACHUSETTS GENERAL HOSPITAL DIETETIC INTERNSHIP PROGRAM,MA,21142696,Private-Nonprofit,0,0,0,0,5,41500,0,0,0,0
2138300,PALO ALTO UNIVERSITY,CA,943041337,Private-Nonprofit,81,416726,75,437332,546,14298773,4,46689,427,12441235
2139500,HAWAII INSTITUTE OF HAIR DESIGN,HI,968175195,Proprietary,8,19080,6,21744,0,0,2,8032,0,0
2140000,RIVERSIDE COLLEGE OF HEALTH CAREERS,VA,236013808,Private-Nonprofit,116,370270,121,448986,0,0,14,87949,0,0
2140400,ST. JOSEPH SCHOOL OF NURSING,NH,30604161,Private-Nonprofit,82,318838,82,459857,0,0,1,6000,0,0
2140700,CANTON CITY SCHOOL DISTRICT ADULT CAREER & TECHNICAL EDUCATION,OH,447051710,Public,35,103430,38,170148,0,0,0,0,0,0
2140800,MARTIN UNIVERSITY,IN,462183878,Private-Nonprofit,240,472354,260,823415,58,524226,0,0,0,0
2141500,SAVANNAH COLLEGE OF ART AND DESIGN,GA,314014592,Private-Nonprofit,3454,13424401,3680,11385043,695,9890274,1752,48281867,323,4342287
2143500,STERLING COLLEGE,VT,58270072,Private-Nonprofit,48,112727,41,81035,0,0,9,72572,0,0
2144000,BEAUTY INSTITUTE (THE),PA,181091629,Proprietary,20,47015,19,63969,0,0,2,11870,0,0
2144600,KILIAN COMMUNITY COLLEGE,SD,571037020,Private-Nonprofit,83,199087,83,244110,0,0,0,0,0,0
2144800,VET TECH INSTITUTE OF HOUSTON,TX,770279881,Proprietary,74,259503,78,356573,0,0,27,220844,0,0
2145100,SCOTT COLLEGE OF COSMETOLOGY,WV,260033532,Proprietary,3,9250,2,3000,0,0,0,0,0,0
2145800,CAYUGA ONONDAGA BOCES,NY,130219430,Public,21,71069,22,100533,0,0,0,0,0,0
2146600,SOUTH MOUNTAIN COMMUNITY COLLEGE,AZ,850425898,Public,637,1935642,244,878606,0,0,0,0,0,0
2146800,JOE KUBERT SCHOOL OF CARTOON & GRAPHIC ART (THE),NJ,78014054,Proprietary,36,180000,36,152500,0,0,18,343400,0,0
2148200,FASHION FOCUS HAIR ACADEMY,FL,342314815,Proprietary,12,38500,12,46674,0,0,0,0,0,0
2149700,UNIVERSITY OF WINCHESTER (THE),,S022 4NR,Foreign-Public,8,37000,8,21000,4,82000,5,149301,3,57998
2149900,PAUL MITCHELL THE SCHOOL-JACKSONVILLE,FL,322464737,Proprietary,71,200858,68,232228,0,0,12,88077,0,0
2150600,COSMETOLOGY AND SPA ACADEMY,IL,600144003,Proprietary,28,75251,26,95560,0,0,0,0,0,0
2151500,CENTRAL SUSQUEHANNA LPN CAREER CENTER,PA,178378818,Public,7,8511,6,11837,0,0,0,0,0,0
2151900,KEISER UNIVERSITY,FL,333093700,Private-Nonprofit,3566,12110761,3359,14963844,346,4876111,293,1848635,39,618052
2153100,PAUL MITCHELL THE SCHOOL - MURFREESBORO,TN,371293382,Proprietary,42,125059,44,192723,0,0,4,31746,0,0
2154000,DIVERS ACADEMY OF THE EASTERN SEABOARD,NJ,80811139,Proprietary,6,17498,7,25286,0,0,5,152645,0,0
2154400,BEAU MONDE COLLEGE OF HAIR DESIGN,OR,972321315,Proprietary,17,56049,17,56804,0,0,2,27077,0,0
2155300,CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY,CA,900173830,Private-Nonprofit,11,43379,12,78783,1716,30214432,0,0,737,17066724
2156200,TECHNICAL COLLEGE OF THE ROCKIES,CO,814168705,Public,14,41750,38,242690,0,0,0,0,0,0
2156300,MARGATE SCHOOL OF BEAUTY,FL,330635721,Proprietary,5,14543,4,20960,0,0,0,0,0,0
2156800,UNIVERSITY OF OTAGO,,9016,Foreign-Public,1,3500,2,9250,4,68330,0,0,0,0
2157100,CONCORDE CAREER COLLEGE,TN,381370132,Proprietary,289,876826,284,1352993,0,0,31,193154,0,0
2157900,ROCHESTER GENERAL-ISABELLA GRAHAM HART SCHOOL OF PRACTICAL NURSING,NY,146213007,Private-Nonprofit,33,96225,34,147204,0,0,3,50141,0,0
2158300,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,PA,170441675,Public,20,47270,22,73722,0,0,2,5879,0,0
2158400,HARRISON COLLEGE,IN,462042611,Proprietary,752,2195044,732,3002950,0,0,39,331034,0,0
2158500,OHIO BUSINESS COLLEGE,OH,440350701,Proprietary,1,3500,0,0,0,0,0,0,0,0
2158600,MR. BELA'S SCHOOL OF COSMETOLOGY,MI,480911192,Proprietary,4,13000,4,13333,0,0,0,0,0,0
2158800,DON ROBERTS BEAUTY SCHOOL,IN,463854597,Proprietary,5,15150,4,10686,0,0,0,0,0,0
2159600,BAPTIST COLLEGE OF FLORIDA (THE),FL,324403306,Private-Nonprofit,167,628425,126,439202,7,21334,6,28660,0,0
2159700,NEW HOPE CHRISTIAN COLLEGE,OR,974051194,Private-Nonprofit,44,186783,48,226988,0,0,1,18094,0,0
2159800,"COSMETOLOGY CAREERS UNLIMITED COLLEGE OF HAIR, SKIN, AND NAILS",MN,557461734,Proprietary,3,8500,2,9666,0,0,0,0,0,0
2160100,GENEVA GENERAL HOSPITAL,NY,144561651,Private-Nonprofit,109,348783,116,557812,0,0,1,1420,0,0
2160300,SANFORD-BROWN COLLEGE,IL,606063433,Proprietary,44,147958,39,157057,0,0,11,103482,0,0
2160900,PCI ACADEMY,IA,500106062,Proprietary,57,161997,59,200455,0,0,8,49900,0,0
2161400,NORTHEASTERN HOSPITAL SCHOOL OF NURSING,PA,191344497,Private-Nonprofit,24,109249,27,152546,0,0,0,0,0,0
2161800,MUSICIANS INSTITUTE,CA,900286157,Proprietary,202,539880,234,711130,0,0,103,2037663,0,0
2162300,"IESE BUSINESS SCHOOL, UNIVERSITY OF NAVARRA",,8034,Foreign-Private,0,0,0,0,18,369000,0,0,17,647289
2163300,UNIVERSIDAD CENTRAL DEL CARIBE,PR,9606032,Private-Nonprofit,50,159100,29,61500,257,9945203,0,0,87,1094437
2163600,WILLIAM JAMES COLLEGE,MA,24593211,Private-Nonprofit,0,0,1,12500,342,6837418,0,0,253,5420762
2164300,DON ROBERTS SCHOOL OF HAIR DESIGN,IN,463759999,Proprietary,2,6500,2,4933,0,0,0,0,0,0
2165100,EDP UNIVERSITY OF PUERTO RICO,PR,9192303,Private-Nonprofit,1,5500,1,7000,19,314032,0,0,0,0
2165200,SALON PROFESSIONAL ACADEMY (THE),CO,815015309,Proprietary,9,32126,5,21460,0,0,0,0,0,0
2166000,CENTER FOR ADVANCED STUDIES ON PUERTO RICO & THE CARIBBEAN,PR,9013970,Private-Nonprofit,0,0,0,0,64,888400,0,0,0,0
2166100,ELAINE P. NUNEZ COMMUNITY COLLEGE,LA,700431249,Public,559,1876997,132,446480,0,0,0,0,0,0
2166200,ITI TECHNICAL COLLEGE,LA,708175927,Proprietary,178,555611,177,572560,0,0,29,139135,0,0
2166400,INSTITUTO DE BANCA Y COMERCIO,PR,9171102,Proprietary,9,15575,7,14700,0,0,0,0,0,0
2167000,PRAIRIE BIBLE INSTITUTE,,T0M   2N0,Foreign-Private,2,9000,2,4000,0,0,0,0,0,0
2167800,ESTES INSTITUTE OF COSMETOLOGY ARTS & SCIENCES,CA,932916354,Proprietary,6,18950,2,4000,0,0,0,0,0,0
2168900,KANSAS CHRISTIAN COLLEGE,KS,662041975,Private-Nonprofit,1,5500,1,3425,0,0,0,0,0,0
2169100,DAVIS COLLEGE,NY,137902712,Private-Nonprofit,71,320179,67,317488,0,0,6,32205,0,0
2169600,CLEARFIELD COUNTY CAREER AND TECHNOLOGY CENTER,PA,168309702,Public,31,97865,32,130438,0,0,2,10250,0,0
2170000,SWEDISH INSTITUTE,NY,100016700,Proprietary,513,1585773,506,2252321,0,0,21,160338,0,0
2170600,UNITED STATES SPORTS ACADEMY,AL,365267055,Private-Nonprofit,25,55686,19,54678,38,226805,0,0,0,0
2171500,WESTERN INTERNATIONAL UNIVERSITY,AZ,852820000,Proprietary,31,119336,35,166517,9,49501,0,0,0,0
2171900,AILEY SCHOOL (THE),NY,100194402,Private-Nonprofit,41,150969,39,179531,0,0,11,189010,0,0
2172700,CONCORDE CAREER INSTITUTE,FL,336074165,Proprietary,89,258566,85,353237,0,0,16,103413,0,0
2173200,EMPIRE BEAUTY SCHOOL,NY,100013010,Proprietary,294,620274,296,811253,0,0,59,289895,0,0
2174800,MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS PAUL MITCHELL PARTNER SCHO,NH,31100000,Proprietary,10,27325,10,23599,0,0,2,21002,0,0
